,Unnamed: 0,artist_name,song_name,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,is_pop,is_rock,is_jazz,is_soul,is_classical,is_electronic,is_dance,is_metal,is_disco,is_funk
5408,5408,The Cardigans,Erase & Rewind,"['dance pop', 'electronic', 'folk-pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'rock', 'swedish pop']",0.7290000000000001,0.6629999999999999,11,-7.037999999999999,0,0.0331,0.0017699999999999999,0.0008300000000000001,0.114,0.7190000000000001,103.75200000000001,4,1,1,0,0,0,1,1,0,0,0
5409,5409,The Cars,Drive,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock']",0.5820000000000001,0.606,6,-9.961,1,0.0289,0.124,0.00139,0.151,0.504,111.441,5,1,1,0,0,0,0,1,0,0,0
5410,5410,The Cars,Good Times Roll,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock']",0.607,0.662,4,-9.456,1,0.0278,0.0951,8.27e-05,0.125,0.629,107.64299999999999,4,1,1,0,0,0,0,1,0,0,0
5411,5411,The Cars,Bye Bye Love,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock']",0.634,0.7829999999999999,4,-6.774,1,0.0291,0.0226,0.000685,0.425,0.9259999999999999,126.456,4,1,1,0,0,0,0,1,0,0,0
5412,5412,The Cars,Tonight She Comes,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock']",0.627,0.909,5,-5.566,1,0.0274,0.0123,0.0164,0.129,0.9490000000000001,141.675,4,1,1,0,0,0,0,1,0,0,0
5413,5413,The Cars,Just What I Needed,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock']",0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.22399999999999,4,1,1,0,0,0,0,1,0,0,0
5414,5414,The Cars,My Best Friend's Girl,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock']",0.799,0.608,5,-8.193,1,0.0411,0.0811,0.0137,0.102,0.963,121.915,4,1,1,0,0,0,0,1,0,0,0
5415,5415,The Cars,You Might Think,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock']",0.735,0.851,2,-6.255,1,0.0337,0.126,0.000563,0.0643,0.97,133.88299999999998,4,1,1,0,0,0,0,1,0,0,0
5416,5416,The Cars,It's All I Can Do,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock']",0.603,0.747,7,-8.911,1,0.0269,0.0366,0.00043200000000000004,0.154,0.9640000000000001,118.59,4,1,1,0,0,0,0,1,0,0,0
5417,5417,The Clash,London's Burning,"['alternative rock', 'classic rock', 'dance rock', 'new wave', 'permanent wave', 'punk', 'rock']",0.499,0.925,0,-7.24,1,0.0794,0.0173,0.736,0.523,0.7959999999999999,149.465,4,0,1,0,0,0,0,1,0,0,0
5418,5418,The Clash,Should I Stay or Should I Go,"['alternative rock', 'classic rock', 'dance rock', 'new wave', 'permanent wave', 'punk', 'rock']",0.35200000000000004,0.972,2,-3.35,1,0.16399999999999998,0.0133,0.0,0.512,0.698,131.389,4,0,1,0,0,0,0,1,0,0,0
5419,5419,The Corrs,Breathless,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.607,0.82,11,-7.754,1,0.0597,0.0541,6.8e-05,0.26899999999999996,0.768,126.988,4,1,1,0,0,0,0,1,0,0,0
5420,5420,The Corrs,Carraroe Jig,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.596,0.20800000000000002,2,-19.835,1,0.0536,0.8740000000000001,0.0005269999999999999,0.24,0.852,129.686,4,1,1,0,0,0,0,1,0,0,0
5421,5421,The Corrs,Along With the Girls,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.532,0.24,7,-17.846,1,0.0731,0.9640000000000001,0.0,0.195,0.96,149.545,3,1,1,0,0,0,0,1,0,0,0
5422,5422,The Corrs,At Your Side,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.5870000000000001,0.8190000000000001,1,-9.157,0,0.0369,0.0127,2.2e-06,0.0821,0.536,135.43200000000002,4,1,1,0,0,0,0,1,0,0,0
5423,5423,The Corrs,Forgiven Not Forgotten,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.166,0.192,2,-14.394,1,0.0355,0.892,0.11,0.28300000000000003,0.382,71.48,3,1,1,0,0,0,0,1,0,0,0
5424,5424,The Corrs,Haste to the Wedding,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.557,0.73,7,-7.712000000000001,1,0.13699999999999998,0.0159,0.0183,0.258,0.961,132.132,4,1,1,0,0,0,0,1,0,0,0
5425,5425,The Corrs,Love Gives Love Takes,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.581,0.556,7,-7.397,1,0.024,0.423,0.0,0.105,0.33399999999999996,95.501,4,1,1,0,0,0,0,1,0,0,0
5426,5426,The Corrs,Queen of Hollywood,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.467,0.6509999999999999,7,-5.768,1,0.0311,0.221,0.0,0.257,0.429,181.18400000000003,4,1,1,0,0,0,0,1,0,0,0
5427,5427,The Corrs,Runaway (Tin Tin Out remix),"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.273,0.67,5,-5.8420000000000005,1,0.0427,0.262,0.00025299999999999997,0.19699999999999998,0.593,153.52,3,1,1,0,0,0,0,1,0,0,0
5428,5428,The Corrs,Lough Erin Shore,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.341,0.49200000000000005,7,-9.037,1,0.0314,0.574,0.903,0.985,0.337,153.19799999999998,3,1,1,0,0,0,0,1,0,0,0
5429,5429,The Corrs,Only When I Sleep,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.51,0.731,9,-5.898,1,0.0289,0.0365,0.0,0.40700000000000003,0.49,145.10399999999998,4,1,1,0,0,0,0,1,0,0,0
5430,5430,The Corrs,No Frontiers,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.5670000000000001,0.244,0,-10.802,1,0.0318,0.934,0.0,0.72,0.39399999999999996,114.67299999999999,4,1,1,0,0,0,0,1,0,0,0
5431,5431,The Corrs,So Young,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.637,0.74,7,-6.5360000000000005,1,0.0288,0.29,1.89e-05,0.377,0.85,104.975,4,1,1,0,0,0,0,1,0,0,0
5432,5432,The Corrs,I Never Loved You Anyway,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.551,0.67,7,-6.587999999999999,1,0.0303,0.0813,0.0,0.711,0.38,96.93799999999999,4,1,1,0,0,0,0,1,0,0,0
5433,5433,The Corrs,Old Town,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.5579999999999999,0.621,7,-7.446000000000001,1,0.0384,0.519,5.53e-06,0.893,0.33399999999999996,130.446,4,1,1,0,0,0,0,1,0,0,0
5434,5434,The Corrs,When He's Not Around,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.573,0.7809999999999999,2,-9.237,1,0.0619,0.0353,0.0,0.11199999999999999,0.557,168.0,4,1,1,0,0,0,0,1,0,0,0
5435,5435,The Corrs,The Minstrel Boy,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.166,0.192,2,-14.394,1,0.0355,0.892,0.11,0.28300000000000003,0.382,71.48,3,1,1,0,0,0,0,1,0,0,0
5436,5436,The Corrs,I Know My Love,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.466,0.602,10,-5.82,1,0.111,0.319,6.3e-05,0.121,0.8140000000000001,102.1,3,1,1,0,0,0,0,1,0,0,0
5437,5437,The Corrs,On My Father's Wings,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.42100000000000004,0.38299999999999995,10,-11.283,1,0.032,0.47200000000000003,2.4100000000000003e-05,0.14400000000000002,0.23399999999999999,129.889,4,1,1,0,0,0,0,1,0,0,0
5438,5438,The Corrs,Toss the Feathers,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.536,0.955,2,-5.888999999999999,1,0.0352,0.0377,0.74,0.285,0.919,111.12899999999999,4,1,1,0,0,0,0,1,0,0,0
5439,5439,The Corrs,What Can I Do,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.631,0.516,9,-7.513999999999999,1,0.035,0.336,0.0,0.0974,0.688,78.0,4,1,1,0,0,0,0,1,0,0,0
5440,5440,The Corrs,No Good for Me,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.48200000000000004,0.7120000000000001,4,-5.23,0,0.027000000000000003,0.0538,0.0,0.0944,0.275,173.952,4,1,1,0,0,0,0,1,0,0,0
5441,5441,The Corrs,Don't Say You Love Me,"['australian pop', 'bow pop', 'celtic rock', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",0.575,0.44799999999999995,9,-8.524,1,0.0262,0.256,0.0,0.128,0.40399999999999997,145.97799999999998,4,1,1,0,0,0,0,1,0,0,0
5442,5442,The Cranberries,Dreams,"['irish rock', 'pop rock']",0.551,0.643,4,-13.091,1,0.0353,0.00313,0.00385,0.42100000000000004,0.514,128.661,4,1,1,0,0,0,0,0,0,0,0
5443,5443,The Cranberries,Cordell,"['irish rock', 'pop rock']",0.375,0.452,9,-10.503,0,0.0274,0.24600000000000002,0.000373,0.151,0.262,162.039,3,1,1,0,0,0,0,0,0,0,0
5444,5444,The Cranberries,Disappointment,"['irish rock', 'pop rock']",0.284,0.43200000000000005,7,-12.735999999999999,1,0.0312,0.0401,0.000169,0.0826,0.325,174.36700000000002,4,1,1,0,0,0,0,0,0,0,0
5445,5445,The Cranberries,Everything I Said,"['irish rock', 'pop rock']",0.419,0.39299999999999996,3,-10.578,1,0.027000000000000003,0.004379999999999999,0.000146,0.22399999999999998,0.0536,97.411,4,1,1,0,0,0,0,0,0,0,0
5446,5446,The Cranberries,I Just Shot John Lennon,"['irish rock', 'pop rock']",0.358,0.94,0,-4.166,0,0.0771,0.000266,0.0,0.135,0.642,140.869,4,1,1,0,0,0,0,0,0,0,0
5447,5447,The Cranberries,Forever Yellow Skies,"['irish rock', 'pop rock']",0.423,0.9390000000000001,7,-5.233,1,0.0729,0.00187,4.05e-05,0.11199999999999999,0.7759999999999999,146.96200000000002,4,1,1,0,0,0,0,0,0,0,0
5448,5448,The Cranberries,Daffodil Lament,"['irish rock', 'pop rock']",0.231,0.502,10,-8.257,1,0.0403,0.638,0.018000000000000002,0.99,0.127,181.282,3,1,1,0,0,0,0,0,0,0,0
5449,5449,The Cranberries,Dreaming My Dreams,"['irish rock', 'pop rock']",0.313,0.21899999999999997,0,-16.187,1,0.0312,0.145,0.000168,0.084,0.43799999999999994,124.48299999999999,3,1,1,0,0,0,0,0,0,0,0
5450,5450,The Cranberries,So Cold in Ireland,"['irish rock', 'pop rock']",0.306,0.568,0,-9.068,1,0.0377,0.174,3.4e-05,0.177,0.159,146.95,3,1,1,0,0,0,0,0,0,0,0
5451,5451,The Cranberries,Free to Decide,"['irish rock', 'pop rock']",0.375,0.762,7,-5.723,1,0.0325,0.00732,4.32e-06,0.0892,0.38,117.46700000000001,4,1,1,0,0,0,0,0,0,0,0
5452,5452,The Cranberries,Electric Blue,"['irish rock', 'pop rock']",0.433,0.541,0,-7.178,1,0.0246,0.0985,0.0019399999999999999,0.0918,0.19,80.055,4,1,1,0,0,0,0,0,0,0,0
5453,5453,The Cranberries,Pathetic Senses,"['irish rock', 'pop rock']",0.54,0.894,0,-4.2330000000000005,1,0.0429,0.0891,0.0,0.0892,0.7879999999999999,144.888,4,1,1,0,0,0,0,0,0,0,0
5454,5454,The Cranberries,(They Long to Be) Close to You,"['irish rock', 'pop rock']",0.39399999999999996,0.317,7,-11.474,1,0.0291,0.64,6.829999999999999e-05,0.0564,0.34700000000000003,51.568999999999996,4,1,1,0,0,0,0,0,0,0,0
5455,5455,The Cranberries,The Icicle Melts,"['irish rock', 'pop rock']",0.292,0.469,4,-8.048,0,0.0276,0.139,0.0,0.0823,0.159,180.83900000000003,3,1,1,0,0,0,0,0,0,0,0
5456,5456,The Cranberries,The Picture I View,"['irish rock', 'pop rock']",0.304,0.584,9,-7.438,0,0.0335,0.29100000000000004,6.14e-05,0.113,0.486,169.53900000000002,3,1,1,0,0,0,0,0,0,0,0
5457,5457,The Cranberries,Promises,"['irish rock', 'pop rock']",0.501,0.871,4,-3.095,0,0.0547,0.0777,0.0,0.18,0.281,130.066,4,1,1,0,0,0,0,0,0,0,0
5458,5458,The Cranberries,Yeats Grave,"['irish rock', 'pop rock']",0.429,0.7490000000000001,10,-9.247,1,0.0465,0.21,0.00026000000000000003,0.5770000000000001,0.425,134.764,4,1,1,0,0,0,0,0,0,0,0
5459,5459,The Cranberries,I Can't Be With You,"['irish rock', 'pop rock']",0.344,0.823,10,-6.324,1,0.042,0.135,0.0,0.69,0.537,132.36,4,1,1,0,0,0,0,0,0,0,0
5460,5460,The Cranberries,Ode to My Family,"['irish rock', 'pop rock']",0.365,0.469,7,-8.749,1,0.0242,0.0642,0.0,0.324,0.0886,93.661,4,1,1,0,0,0,0,0,0,0,0
5461,5461,The Cranberries,Linger,"['irish rock', 'pop rock']",0.45799999999999996,0.743,2,-8.877,1,0.0328,0.0217,0.284,0.40299999999999997,0.17600000000000002,99.381,4,1,1,0,0,0,0,0,0,0,0
5462,5462,The Cranberries,Just My Imagination,"['irish rock', 'pop rock']",0.47200000000000003,0.693,10,-9.735,1,0.0398,0.345,7.780000000000001e-05,0.924,0.706,111.866,4,1,1,0,0,0,0,0,0,0,0
5463,5463,The Cranberries,Waltzing Back,"['irish rock', 'pop rock']",0.315,0.7859999999999999,7,-7.801,1,0.0527,0.31,0.00062,0.971,0.377,180.982,3,1,1,0,0,0,0,0,0,0,0
5464,5464,The Cranberries,I Will Always,"['irish rock', 'pop rock']",0.342,0.237,9,-14.972000000000001,0,0.0284,0.157,0.00013700000000000002,0.102,0.0425,168.75900000000001,3,1,1,0,0,0,0,0,0,0,0
5465,5465,The Cranberries,Animal Instinct,"['irish rock', 'pop rock']",0.601,0.8320000000000001,4,-5.402,0,0.0287,0.0934,0.0,0.0929,0.6579999999999999,132.16,4,1,1,0,0,0,0,0,0,0,0
5466,5466,The Cranberries,I'm Still Remembering,"['irish rock', 'pop rock']",0.452,0.633,5,-6.879,0,0.0284,0.0631,0.0,0.10099999999999999,0.354,124.883,4,1,1,0,0,0,0,0,0,0,0
5467,5467,The Cranberries,When You're Gone,"['irish rock', 'pop rock']",0.45399999999999996,0.513,3,-7.115,1,0.0256,0.40700000000000003,2.18e-05,0.0738,0.36200000000000004,187.30900000000003,3,1,1,0,0,0,0,0,0,0,0
5468,5468,The Cranberries,Uncertain,"['irish rock', 'pop rock']",0.32,0.807,2,-6.0120000000000005,1,0.0537,0.28800000000000003,8.690000000000001e-05,0.0982,0.262,135.972,4,1,1,0,0,0,0,0,0,0,0
5469,5469,The Cranberries,The Rebels,"['irish rock', 'pop rock']",0.316,0.657,9,-6.571000000000001,0,0.0454,0.14800000000000002,0.000691,0.11800000000000001,0.36,83.943,4,1,1,0,0,0,0,0,0,0,0
5470,5470,The Cranberries,Will You Remember?,"['irish rock', 'pop rock']",0.502,0.391,0,-11.91,1,0.0313,0.903,0.0789,0.16399999999999998,0.341,92.587,3,1,1,0,0,0,0,0,0,0,0
5471,5471,The Cranberries,Zombie,"['irish rock', 'pop rock']",0.309,0.649,7,-8.994,1,0.035,0.0158,0.00595,0.36700000000000005,0.313,166.915,4,1,1,0,0,0,0,0,0,0,0
5472,5472,The Cranberries,I Still Do,"['irish rock', 'pop rock']",0.423,0.47600000000000003,4,-11.734000000000002,0,0.033,0.266,2.64e-05,0.129,0.168,117.48100000000001,4,1,1,0,0,0,0,0,0,0,0
5473,5473,The Cranberries,What You Were,"['irish rock', 'pop rock']",0.654,0.261,4,-15.725999999999999,0,0.0287,0.106,0.00823,0.5529999999999999,0.636,67.554,3,1,1,0,0,0,0,0,0,0,0
5474,5474,The Cranberries,Put Me Down,"['irish rock', 'pop rock']",0.33899999999999997,0.449,0,-7.392,1,0.0262,0.0474,0.00954,0.0874,0.2,76.132,4,1,1,0,0,0,0,0,0,0,0
5475,5475,The Cranberries,Not Sorry,"['irish rock', 'pop rock']",0.524,0.45,9,-13.597000000000001,0,0.0309,0.151,0.0576,0.17,0.14400000000000002,103.87899999999999,4,1,1,0,0,0,0,0,0,0,0
5476,5476,The Cranberries,Analyse,"['irish rock', 'pop rock']",0.514,0.6920000000000001,9,-4.755,1,0.0351,0.0171,2.12e-05,0.20600000000000002,0.374,120.06700000000001,4,1,1,0,0,0,0,0,0,0,0
5477,5477,The Cranberries,Salvation,"['irish rock', 'pop rock']",0.341,0.977,10,-4.525,1,0.0861,0.000553,1.4099999999999999e-05,0.317,0.889,169.082,4,1,1,0,0,0,0,0,0,0,0
5478,5478,The Cult,Wild Flower,"['album rock', 'alternative rock', 'classic rock', 'dance rock', 'glam metal', 'hard rock', 'metal', 'new wave', 'post-grunge', 'rock']",0.535,0.657,4,-10.584000000000001,1,0.0537,0.00809,0.000173,0.0955,0.818,135.481,4,0,1,0,0,0,0,1,1,0,0
5479,5479,The Cult,Wild Hearted Son,"['album rock', 'alternative rock', 'classic rock', 'dance rock', 'glam metal', 'hard rock', 'metal', 'new wave', 'post-grunge', 'rock']",0.40700000000000003,0.8740000000000001,6,-7.129,1,0.0939,0.0392,0.139,0.106,0.23600000000000002,131.261,4,0,1,0,0,0,0,1,1,0,0
5480,5480,The Cult,(She Sells) Sanctuary,"['album rock', 'alternative rock', 'classic rock', 'dance rock', 'glam metal', 'hard rock', 'metal', 'new wave', 'post-grunge', 'rock']",0.488,0.778,7,-7.672999999999999,1,0.0338,2.71e-05,0.843,0.109,0.353,139.259,4,0,1,0,0,0,0,1,1,0,0
5481,5481,The Cure,Kyoto Song,"['alternative rock', 'dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']",0.7020000000000001,0.848,9,-6.847,1,0.027000000000000003,0.111,0.425,0.19,0.924,108.266,4,0,1,0,0,0,0,1,0,0,0
5482,5482,The Cure,Fascination Street,"['alternative rock', 'dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']",0.581,0.919,0,-6.497000000000001,0,0.0408,0.000183,0.588,0.0596,0.575,99.99600000000001,4,0,1,0,0,0,0,1,0,0,0
5483,5483,The Cure,Boys Don't Cry,"['alternative rock', 'dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']",0.455,0.848,11,-6.03,0,0.0548,0.00417,0.0,0.113,0.669,169.37099999999998,4,0,1,0,0,0,0,1,0,0,0
5484,5484,The Cure,Friday I'm In Love,"['alternative rock', 'dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']",0.534,0.946,0,-5.267,0,0.0378,0.000999,8.53e-05,0.317,0.33899999999999997,136.23,4,0,1,0,0,0,0,1,0,0,0
5485,5485,The Cure,The Figurehead,"['alternative rock', 'dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']",0.716,0.5379999999999999,0,-9.21,0,0.0265,0.0008439999999999999,0.218,0.0702,0.8079999999999999,113.398,4,0,1,0,0,0,0,1,0,0,0
5486,5486,The Cure,Close to Me,"['alternative rock', 'dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']",0.7240000000000001,0.523,11,-11.139000000000001,1,0.11599999999999999,0.0745,0.703,0.0811,0.965,185.075,4,0,1,0,0,0,0,1,0,0,0
5487,5487,The Cure,Just Like Heaven,"['alternative rock', 'dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']",0.64,0.5539999999999999,0,-10.925999999999998,1,0.0279,0.0856,0.294,0.17600000000000002,0.568,137.984,4,0,1,0,0,0,0,1,0,0,0
5488,5488,The Cure,Six Different Ways,"['alternative rock', 'dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']",0.7859999999999999,0.562,0,-14.573,1,0.0382,0.0598,0.000254,0.0195,0.71,91.11399999999999,3,0,1,0,0,0,0,1,0,0,0
5489,5489,The Cure,All Cats Are Grey,"['alternative rock', 'dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']",0.632,0.316,9,-22.584,1,0.0404,0.242,0.787,0.0556,0.0806,109.90700000000001,4,0,1,0,0,0,0,1,0,0,0
5490,5490,The Cure,A Thousand Hours,"['alternative rock', 'dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']",0.47,0.515,2,-6.154,1,0.0252,0.585,0.645,0.187,0.303,88.36,4,0,1,0,0,0,0,1,0,0,0
5491,5491,The Dave Clark Five,Glad All Over,"['british invasion', 'bubblegum pop', 'folk rock', 'merseybeat']",0.465,0.879,2,-6.0089999999999995,1,0.0594,0.326,0.0,0.0647,0.8909999999999999,137.826,4,1,1,0,0,0,0,0,0,0,0
5492,5492,The Doobie Brothers,China Grove,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",0.623,0.91,9,-8.448,1,0.0384,0.319,0.00044800000000000005,0.081,0.745,145.624,4,0,1,0,0,0,0,0,0,0,0
5493,5493,The Doobie Brothers,What A Fool Believes,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",0.716,0.778,0,-4.251,1,0.031,0.319,3.41e-06,0.0781,0.961,116.01100000000001,4,0,1,0,0,0,0,0,0,0,0
5494,5494,The Doobie Brothers,Takin' It to the Streets,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",0.632,0.233,4,-20.34,0,0.0372,0.55,0.29,0.0678,0.677,124.287,4,0,1,0,0,0,0,0,0,0,0
5495,5495,The Doobie Brothers,Minute by Minute,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",0.45399999999999996,0.619,9,-13.780999999999999,0,0.0461,0.214,0.000573,0.991,0.802,141.071,3,0,1,0,0,0,0,0,0,0,0
5496,5496,The Doobie Brothers,Long Train Running,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",0.728,0.853,0,-9.335,1,0.0445,0.0108,0.763,0.259,0.674,124.001,4,0,1,0,0,0,0,0,0,0,0
5497,5497,The Doobie Brothers,Take Me in Your Arms,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",0.49700000000000005,0.6459999999999999,2,-13.85,1,0.0352,0.162,4.5e-06,0.0471,0.932,175.31799999999998,4,0,1,0,0,0,0,0,0,0,0
5498,5498,The Doobie Brothers,It Keeps You Runnin',"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",0.778,0.44,7,-12.207,1,0.0314,0.23399999999999999,1.34e-06,0.0276,0.851,132.766,4,0,1,0,0,0,0,0,0,0,0
5499,5499,The Doobie Brothers,Long Train Runnin',"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",0.396,0.938,5,-6.051,0,0.0662,0.00172,0.335,0.995,0.71,119.834,4,0,1,0,0,0,0,0,0,0,0
5500,5500,The Doobie Brothers,Need a Little Taste of Love,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",0.605,0.919,9,-8.372,1,0.0503,0.00038199999999999996,0.00139,0.057,0.84,115.006,4,0,1,0,0,0,0,0,0,0,0
5501,5501,The Doobie Brothers,Listen to the Music,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",0.625,0.799,1,-7.381,0,0.0415,0.247,0.0,0.0872,0.823,105.97,4,0,1,0,0,0,0,0,0,0,0
5502,5502,The Doors,Light My Fire,"['album rock', 'classic rock', 'piano rock', 'psychedelic rock', 'rock']",0.496,0.7959999999999999,9,-8.71,1,0.0551,0.297,0.0017,0.0901,0.48100000000000004,127.824,4,0,1,0,0,0,0,0,0,0,0
5503,5503,The Doors,Roadhouse Blues,"['album rock', 'classic rock', 'piano rock', 'psychedelic rock', 'rock']",0.65,0.8370000000000001,9,-8.487,1,0.0364,0.000848,0.0654,0.0756,0.465,132.441,4,0,1,0,0,0,0,0,0,0,0
5504,5504,The Doors,Riders on the Storm,"['album rock', 'classic rock', 'piano rock', 'psychedelic rock', 'rock']",0.547,0.5429999999999999,11,-16.041,0,0.0342,0.507,0.136,0.24100000000000002,0.595,104.82799999999999,4,0,1,0,0,0,0,0,0,0,0
5505,5505,The Doors,Strange Days,"['album rock', 'classic rock', 'piano rock', 'psychedelic rock', 'rock']",0.535,0.429,9,-12.209000000000001,1,0.0318,0.146,4.99e-05,0.0586,0.607,97.45200000000001,4,0,1,0,0,0,0,0,0,0,0
