,artist_name,song_name,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4991,Sting,Mad About You,"['permanent wave', 'soft rock']",0.464,0.778,8,-7.786,0,0.287,0.422,4.58e-06,0.978,0.601,86.72,4
4992,Sting,Bring On The Night,"['permanent wave', 'soft rock']",0.626,0.803,8,-7.55,0,0.0282,0.12,0.0006,0.0777,0.891,126.884,4
4993,Stone Temple Pilots,Crackerman,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",0.403,0.972,6,-6.572,0,0.0532,0.000129,5.08e-06,0.125,0.391,148.72,4
4994,Stone Temple Pilots,Meatplow,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",0.242,0.899,0,-9.724,1,0.0359,0.000645,0.00116,0.279,0.553,172.098,3
4995,Stone Temple Pilots,Unglued,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",0.424,0.986,9,-5.974,1,0.0632,0.00031,0.0158,0.126,0.347,146.429,4
4996,Stone Temple Pilots,Kitchenware & Candybars   My Second Album,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",0.388,0.538,4,-9.134,0,0.0343,0.259,0.0857,0.93,0.208,110.365,4
4997,Stone Temple Pilots,Wicked Garden,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",0.257,0.935,2,-6.913,1,0.0688,7.63e-05,0.192,0.935,0.355,153.776,4
4998,Stone Temple Pilots,Sex Type Thing,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",0.242,0.894,9,-10.45,1,0.0909,2.37e-05,0.00195,0.954,0.29,144.275,4
4999,Stone Temple Pilots,Plush,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",0.426,0.94,7,-5.279,0,0.0423,0.00671,1.72e-06,0.14,0.466,144.49,4
5000,Stone Temple Pilots,Pretty Penny,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",0.601,0.327,4,-13.147,1,0.0296,0.845,2.3e-05,0.205,0.417,128.098,3
5001,Stone Temple Pilots,Interstate Love Song,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",0.214,0.947,4,-5.053,1,0.0507,0.000552,0.00352,0.238,0.483,170.616,4
5002,Stone Temple Pilots,Piece of Pie,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",0.378,0.934,7,-5.979,1,0.0646,0.000135,3.91e-05,0.157,0.387,150.815,4
5003,Stone Temple Pilots,Trippin' On A Hole In A Paper Heart,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",0.47,0.989,7,-3.857,1,0.0632,0.000386,0.00161,0.157,0.446,106.479,4
5004,Stone Temple Pilots,Creep,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",0.66,0.567,4,-6.318,0,0.0289,0.00428,0.0137,0.11,0.182,107.754,4
5005,Stone Temple Pilots,No Memory,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",0.428,0.12,9,-23.218,0,0.0308,0.571,0.914,0.102,0.0704,96.523,3
5006,Stone Temple Pilots,Lady Picture Show,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",0.343,0.936,4,-4.897,1,0.0386,0.0148,3.37e-05,0.113,0.522,156.905,4
5007,Stone Temple Pilots,Big Bang Baby,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",0.506,0.964,4,-3.881,0,0.0398,0.00814,0.0159,0.304,0.696,122.785,4
5008,Styx,Come Sail Away,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.256,0.79,0,-7.761,1,0.06,0.0012,0.00333,0.703,0.199,138.474,4
5009,Styx,Fooling Yourself (The Angry Young Man),"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.334,0.586,0,-14.396,1,0.0369,0.03,0.601,0.977,0.314,108.279,4
5010,Styx,The Grand Illusion,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.32,0.405,0,-7.541,0,0.0306,0.00644,0.000619,0.189,0.0417,121.817,4
5011,Styx,Snowblind,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.341,0.382,7,-13.541,0,0.0357,0.0922,0,0.124,0.168,106.909,3
5012,Styx,Crystal Ball,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.403,0.439,4,-15.725,0,0.0318,0.174,0,0.0608,0.326,79.086,4
5013,Styx,Babe,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.262,0.223,2,-13.604,1,0.035,0.54,0,0.0948,0.081,171.768,4
5014,Styx,Blue Collar Man (Long Nights),"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.353,0.703,2,-11.61,0,0.0563,0.0559,1.58e-06,0.817,0.625,125.389,4
5015,Styx,The Best of Times,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.352,0.327,0,-11.853,1,0.0251,0.185,2.65e-06,0.134,0.354,80.027,4
5016,Styx,Too Much Time On My Hands,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.762,0.587,11,-8.43,0,0.0434,0.149,0,0.49,0.932,131.093,4
5017,Styx,Don't Let It End,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.313,0.774,6,-12.125,1,0.0569,0.156,0,0.269,0.182,162.168,4
5018,Styx,Boat on the River,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.433,0.553,5,-6.17,1,0.0314,0.319,0,0.155,0.453,175.543,4
5019,Styx,Suite Madame Blue,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.137,0.466,11,-12.024,0,0.0336,0.321,0.383,0.451,0.173,91.935,4
5020,Styx,Pieces of Eight,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.486,0.837,9,-12.529,1,0.0646,0.00193,0.00871,0.37,0.519,144.474,4
5021,Styx,Sing for the Day,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.274,0.795,2,-5.265,1,0.0353,0.0039,0,0.545,0.376,66.879,4
5022,Sublime,Santeria,"['reggae fusion', 'ska punk']",0.682,0.765,1,-5.021,0,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,4
5023,Sublime,Badfish,"['reggae fusion', 'ska punk']",0.656,0.491,2,-8.819,1,0.0664,0.0227,0.0009,0.104,0.339,93.023,4
5024,Sublime,Same In The End,"['reggae fusion', 'ska punk']",0.617,0.857,10,-4.915,1,0.0348,0.00192,1.13e-06,0.274,0.816,102.077,4
5025,Sublime,What I Got,"['reggae fusion', 'ska punk']",0.619,0.627,7,-5.988,1,0.0443,0.0465,4.26e-06,0.316,0.529,92.406,4
5026,Sublime,Wrong Way,"['reggae fusion', 'ska punk']",0.635,0.688,9,-6.17,1,0.0349,0.0702,0,0.108,0.934,149.417,4
5027,Sugar Ray,Falls Apart,"['alternative metal', 'alternative rock', 'funk metal', 'neo mellow', 'pop punk', 'pop rock', 'post-grunge']",0.561,0.897,4,-3.974,1,0.0306,0.00318,0.00623,0.248,0.599,103.461,4
5028,Sugar Ray,Every Morning,"['alternative metal', 'alternative rock', 'funk metal', 'neo mellow', 'pop punk', 'pop rock', 'post-grunge']",0.835,0.631,8,-6.07,1,0.0372,0.06,0.0242,0.115,0.976,109.91,4
5029,Summer Donna,Hot Stuff,"['dance pop', 'disco', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop']",0.471,0.987,7,-2.516,0,0.154,0.00217,0.00236,0.946,0.419,136.987,4
5030,Summer Donna,Love's About to Change My Heart,"['dance pop', 'disco', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop']",0.706,0.724,9,-7.558,1,0.0418,0.00446,0.105,0.0321,0.815,124.171,4
5031,Summer Donna,This Time I Know It's Real,"['dance pop', 'disco', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop']",0.62,0.96,4,-5.003,0,0.0409,0.0418,0.0268,0.0846,0.859,116.056,4
5032,Summer Donna,I Feel Love,"['dance pop', 'disco', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop']",0.674,0.711,0,-15.581,1,0.0423,0.031,0.691,0.0925,0.961,126.696,4
5033,Summer Donna,State of Independence,"['dance pop', 'disco', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop']",0.739,0.72,4,-8.956,1,0.116,0.324,0.132,0.0719,0.89,169.245,4
5034,Summer Donna,I Remember Yesterday,"['dance pop', 'disco', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop']",0.702,0.475,3,-13.734,1,0.048,0.028,0,0.327,0.78,126.581,4
5035,Supertramp,Even in the Quietest Moments,"['album rock', 'art rock', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",0.437,0.586,7,-7.43,1,0.0292,0.355,0.000204,0.117,0.423,132.349,4
5036,Supertramp,Bloody Well Right,"['album rock', 'art rock', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",0.519,0.591,8,-12.108,1,0.0678,0.0352,0.0144,0.725,0.378,80.01,4
5037,Supertramp,Goodbye Stranger,"['album rock', 'art rock', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",0.425,0.712,1,-6.25,1,0.0501,0.598,0.0203,0.102,0.336,125.014,4
5038,Supertramp,Free as a Bird,"['album rock', 'art rock', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",0.648,0.778,5,-8.075,1,0.0341,0.0747,0.00392,0.0592,0.881,121.767,4
5039,Supertramp,Take the Long Way Home,"['album rock', 'art rock', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",0.283,0.728,5,-10.352,1,0.0785,0.143,0.00158,0.986,0.352,81.906,4
5040,Supertramp,Crime of the Century,"['album rock', 'art rock', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",0.345,0.524,4,-11.273,0,0.0694,0.331,0.145,0.945,0.129,93.464,4
5041,Supertramp,The Logical Song,"['album rock', 'art rock', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",0.619,0.783,5,-4.988,0,0.0429,0.59,0.000288,0.196,0.738,120.37,4
5042,Supertramp,It's Raining Again,"['album rock', 'art rock', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",0.585,0.668,10,-7.243,1,0.0292,0.597,0.00155,0.33,0.594,121.159,4
5043,Supertramp,Breakfast in America,"['album rock', 'art rock', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",0.36,0.796,3,-5.593,1,0.0582,0.548,0.000359,0.11,0.527,149.982,4
5044,Supertramp,Give a Little Bit,"['album rock', 'art rock', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",0.534,0.764,2,-7.85,1,0.0481,0.0769,0.0148,0.0897,0.458,90.691,4
5045,Supertramp,School,"['album rock', 'art rock', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",0.355,0.494,4,-14.545,0,0.0885,0.526,0.041,0.0652,0.0542,87.96,4
5046,Survivor,Eye Of The Tiger,"['album rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",0.596,0.367,7,-13.87,1,0.0343,0.704,0,0.26,0.278,127.304,4
5047,Survivor,The Search Is Over,"['album rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",0.539,0.382,3,-10.611,1,0.0309,0.579,0,0.0723,0.156,124.406,4
5048,Suzanne Ciani,The Eighth Wave,"['new age', 'new age piano']",0.425,0.182,0,-19.075,1,0.0333,0.765,0.913,0.337,0.036,130.722,4
5049,Suzanne Ciani,The Velocity of Love,"['new age', 'new age piano']",0.216,0.212,0,-21.151,1,0.034,0.358,0.886,0.102,0.038,113.976,4
5050,Sweet,Little Willy,"['album rock', 'classic rock', 'glam rock', 'hard rock', 'rock']",0.714,0.773,11,-5.121,1,0.0334,0.166,0,0.361,0.897,125.181,4
5051,Sweet,Ballroom Blitz,"['album rock', 'classic rock', 'glam rock', 'hard rock', 'rock']",0.583,0.937,9,-7.57,1,0.0751,0.0422,8.07e-05,0.424,0.725,110.03,4
5052,Sweet,Fox on the Run,"['album rock', 'classic rock', 'glam rock', 'hard rock', 'rock']",0.591,0.886,3,-4.432,1,0.0657,0.041,0.00796,0.0643,0.547,127.414,4
5053,T'Pau,China In Your Hand,"['dance rock', 'new romantic', 'new wave', 'new wave pop']",0.329,0.527,10,-8.453,1,0.034,0.395,4.43e-05,0.165,0.456,139.688,4
5054,T. Rex,Jeepster,"['art rock', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'hard rock', 'protopunk', 'psychedelic rock', 'rock']",0.37,0.919,11,-7.784,0,0.134,0.00184,0.0175,0.266,0.769,98.451,4
5055,T. Rex,Hot Love,"['art rock', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'hard rock', 'protopunk', 'psychedelic rock', 'rock']",0.565,0.543,11,-8.505,0,0.0376,0.0839,0.0521,0.0867,0.486,130.983,4
5056,T. Rex,Get It On (Bang a Gong),"['art rock', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'hard rock', 'protopunk', 'psychedelic rock', 'rock']",0.71,0.847,2,-9.876,1,0.067,0.239,0.238,0.564,0.932,125.663,4
5057,TLC,Creep,"['dance pop', 'girl group', 'hip pop', 'maskandi', 'new jack swing', 'pop', 'r&b', 'urban contemporary']",0.811,0.458,5,-9.688,0,0.0402,0.0193,1.41e-06,0.0526,0.797,92.94,4
5058,TLC,No Scrubs,"['dance pop', 'girl group', 'hip pop', 'maskandi', 'new jack swing', 'pop', 'r&b', 'urban contemporary']",0.799,0.633,8,-5.502,0,0.126,0.0552,0,0.0595,0.548,92.901,4
5059,TLC,Red Light Special,"['dance pop', 'girl group', 'hip pop', 'maskandi', 'new jack swing', 'pop', 'r&b', 'urban contemporary']",0.523,0.489,5,-7.828,0,0.0344,0.2,0.000442,0.211,0.428,189.182,3
5060,TLC,Dear Lie,"['dance pop', 'girl group', 'hip pop', 'maskandi', 'new jack swing', 'pop', 'r&b', 'urban contemporary']",0.558,0.449,0,-8.715,1,0.0296,0.0388,0,0.202,0.266,173.831,4
5061,TLC,Waterfalls,"['dance pop', 'girl group', 'hip pop', 'maskandi', 'new jack swing', 'pop', 'r&b', 'urban contemporary']",0.77,0.505,1,-7.345,1,0.0828,0.311,7.4e-05,0.0777,0.757,171.798,4
5062,TLC,Unpretty,"['dance pop', 'girl group', 'hip pop', 'maskandi', 'new jack swing', 'pop', 'r&b', 'urban contemporary']",0.66,0.619,7,-6.295,1,0.0428,0.000919,0.000253,0.131,0.572,88.676,4
5063,TURNER TINA,Private Dancer,"['disco', 'mellow gold', 'new wave pop', 'soft rock']",0.617,0.699,4,-6.386,0,0.0481,0.226,0.0014,0.0888,0.57,115.96,4
5064,TURNER TINA,Steamy Windows,"['disco', 'mellow gold', 'new wave pop', 'soft rock']",0.536,0.946,9,-6.598,1,0.0341,0.265,9.61e-06,0.969,0.834,133.227,4
5065,TURNER TINA,Disco Inferno,"['disco', 'mellow gold', 'new wave pop', 'soft rock']",0.736,0.733,1,-9.098,1,0.0306,0.162,8.74e-05,0.308,0.965,131.212,4
5066,TURNER TINA,On Silent Wings,"['disco', 'mellow gold', 'new wave pop', 'soft rock']",0.621,0.727,7,-6.365,1,0.0281,0.199,0.00165,0.089,0.526,117.405,4
5067,TURNER TINA,I Don't Wanna Lose You,"['disco', 'mellow gold', 'new wave pop', 'soft rock']",0.731,0.699,1,-6.21,1,0.0276,0.327,0,0.278,0.54,94.038,4
5068,TURNER TINA,We Don't Need Another Hero (Thunderdome),"['disco', 'mellow gold', 'new wave pop', 'soft rock']",0.69,0.674,8,-5.866,0,0.047,0.2,0.00648,0.115,0.714,98.85,4
5069,TURNER TINA,I Can't Stand the Rain,"['disco', 'mellow gold', 'new wave pop', 'soft rock']",0.775,0.751,10,-5.803,0,0.0974,0.147,0.000202,0.0347,0.834,88.245,4
5070,TURNER TINA,Let's Stay Together,"['disco', 'mellow gold', 'new wave pop', 'soft rock']",0.427,0.791,8,-5.654,0,0.078,0.572,0.000537,0.129,0.462,102.389,4
5071,TURNER TINA,What's Love Got To Do With It,"['disco', 'mellow gold', 'new wave pop', 'soft rock']",0.851,0.406,1,-11.631,1,0.0661,0.219,6.41e-06,0.0853,0.792,97.84,4
5072,Take That,It Only Takes a Minute,"['boy band', 'dance pop', 'europop', 'pop']",0.646,0.945,1,-8.163,0,0.0347,0.0149,7.94e-05,0.323,0.811,126.129,4
5073,Take That,How Deep Is Your Love,"['boy band', 'dance pop', 'europop', 'pop']",0.786,0.376,4,-14.285,1,0.0273,0.672,0.000611,0.186,0.437,99.992,4
5074,Take That,Never Forget,"['boy band', 'dance pop', 'europop', 'pop']",0.627,0.687,9,-9.85,1,0.0424,0.382,1.56e-06,0.0493,0.576,91.201,4
5075,Take That,Everything Changes,"['boy band', 'dance pop', 'europop', 'pop']",0.45,0.389,4,-11.945,0,0.0299,0.108,0,0.0995,0.138,145.982,4
5076,Take That,Love Ain't Here Anymore,"['boy band', 'dance pop', 'europop', 'pop']",0.505,0.423,2,-9.163,1,0.0348,0.649,1.35e-06,0.102,0.251,140.983,3
5077,Take That,Back For Good,"['boy band', 'dance pop', 'europop', 'pop']",0.324,0.905,4,-3.407,1,0.0609,0.2,0,0.942,0.397,77.884,4
5078,Talking Heads,Burning Down the House,"['alternative rock', 'art rock', 'dance rock', 'folk rock', 'new wave', 'permanent wave', 'post-punk', 'psychedelic rock', 'rock', 'zolo']",0.769,0.869,5,-11.323,0,0.0516,0.00199,0.00553,0.0617,0.515,103.253,4
5079,Talking Heads,And She Was,"['alternative rock', 'art rock', 'dance rock', 'folk rock', 'new wave', 'permanent wave', 'post-punk', 'psychedelic rock', 'rock', 'zolo']",0.624,0.907,9,-4.615,1,0.0291,0.00319,0.00391,0.206,0.976,126.501,4
5080,Talking Heads,Psycho Killer,"['alternative rock', 'art rock', 'dance rock', 'folk rock', 'new wave', 'permanent wave', 'post-punk', 'psychedelic rock', 'rock', 'zolo']",0.437,0.782,2,-6.005,1,0.0565,0.0204,0.301,0.953,0.669,122.164,4
5081,Talking Heads,Take Me to the River,"['alternative rock', 'art rock', 'dance rock', 'folk rock', 'new wave', 'permanent wave', 'post-punk', 'psychedelic rock', 'rock', 'zolo']",0.66,0.485,2,-8.101,1,0.0258,0.242,0.0102,0.0585,0.829,99.828,4
5082,Talking Heads,Once in a Lifetime,"['alternative rock', 'art rock', 'dance rock', 'folk rock', 'new wave', 'permanent wave', 'post-punk', 'psychedelic rock', 'rock', 'zolo']",0.645,0.916,2,-6.277,1,0.0576,0.158,0.128,0.601,0.873,117.466,4
5083,Tammy Wynette,Stand By Your Man,"['country', 'country dawn', 'country gospel', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country']",0.497,0.376,4,-8.859,1,0.0373,0.875,0,0.193,0.433,102.951,4
5084,Tasmin Archer,Sleeping Satellite,['new wave pop'],0.598,0.8,5,-10.574,0,0.0269,0.101,0.000143,0.263,0.77,96.069,4
5085,Tavares,Don't Take Away the Music,"['adult standards', 'classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm']",0.63,0.527,5,-16.075,0,0.0872,0.00169,0.000262,0.0807,0.676,140.623,4
5086,Tavares,It Only Takes a Minute,"['adult standards', 'classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm']",0.717,0.412,6,-16.654,0,0.0338,0.00256,0.157,0.0465,0.821,104.043,4
5087,Tavares,Heaven Must Be Missing an Angel,"['adult standards', 'classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm']",0.637,0.677,11,-11.811,1,0.0355,0.0334,0.0219,0.0593,0.65,109.137,4
5088,Taylor Dayne,I'll Always Love You,"['hi-nrg', 'mellow gold', 'new wave pop', 'soft rock']",0.604,0.538,10,-6.285,1,0.0228,0.256,0,0.088,0.446,85.332,4
5089,Taylor Dayne,Can't Get Enough of Your Love,"['hi-nrg', 'mellow gold', 'new wave pop', 'soft rock']",0.691,0.837,9,-5.09,0,0.0353,0.0147,4.47e-05,0.162,0.64,108.175,4
5090,Taylor Dayne,Tell It to My Heart,"['hi-nrg', 'mellow gold', 'new wave pop', 'soft rock']",0.761,0.807,1,-10.823,1,0.0813,0.000604,0.106,0.143,0.905,118.755,4
5091,Taylor James,Country Road,"['adult standards', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",0.529,0.343,2,-16.192,1,0.044,0.654,5.97e-05,0.121,0.661,153.466,4
5092,Taylor James,Your Smiling Face,"['adult standards', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",0.542,0.795,1,-9.784,1,0.0794,0.22,0,0.979,0.724,88.178,4
5093,Taylor James,One Man Parade,"['adult standards', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",0.817,0.297,0,-14.13,1,0.0383,0.818,0.00108,0.139,0.913,124.167,4
5094,Taylor James,Handy Man,"['adult standards', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",0.542,0.403,4,-11.953,1,0.0288,0.357,4.57e-06,0.714,0.4,90.049,4
5095,Taylor James,Something in the Way She Moves,"['adult standards', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",0.357,0.373,5,-13.649,1,0.0457,0.904,0,0.992,0.614,141.333,4
5096,Taylor James,Never Die Young,"['adult standards', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",0.532,0.839,4,-4.882,1,0.0345,0.584,3.02e-05,0.535,0.373,127.13,4
5097,Taylor James,Steamroller,"['adult standards', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",0.457,0.278,0,-14.383,1,0.0484,0.728,6.33e-05,0.109,0.556,68.41,4
5098,Taylor James,You've Got A Friend,"['adult standards', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",0.695,0.282,9,-15.359,1,0.0295,0.681,0.0267,0.0767,0.445,91.681,4
5099,Taylor James,Riding on a Railroad,"['adult standards', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",0.331,0.296,11,-18.536,0,0.0478,0.689,0.00163,0.099,0.309,76.284,4
5100,Taylor James,Sweet Baby James,"['adult standards', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",0.603,0.468,11,-12.374,1,0.036,0.275,7.67e-06,0.0698,0.695,118.101,4
5101,Taylor James,How Sweet It Is (To Be Loved By You),"['adult standards', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",0.741,0.612,0,-11.048,1,0.0622,0.242,0,0.111,0.812,108.758,4
5102,Taylor James,Don't Let Me Be Lonely Tonight,"['adult standards', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",0.622,0.145,4,-18.549,0,0.0332,0.813,0.0808,0.148,0.335,75.139,4
5103,Tears for Fears,Laid So Low (Tears Roll Down),"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'synthpop']",0.546,0.858,10,-7.466,0,0.0314,0.0109,0.102,0.161,0.493,114.088,4
5104,Tears for Fears,Head Over Heels,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'synthpop']",0.298,0.704,7,-9.905,1,0.0366,0.188,0.000488,0.777,0.655,95.023,4
5105,Tears for Fears,Shout,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'synthpop']",0.511,0.942,0,-10.407,1,0.0429,0.174,1.87e-05,0.139,0.498,97.909,4
5106,Tears for Fears,Everybody Wants To Rule The World,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'synthpop']",0.627,0.891,7,-8.194,1,0.0598,0.314,0.0054,0.0967,0.542,111.987,4
5107,Tears for Fears,Sowing the Seeds of Love,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'synthpop']",0.316,0.867,5,-4.019,1,0.0395,0.0123,1.49e-05,0.329,0.628,86.829,4
5108,Technotronic,Move This,"['eurodance', 'europop', 'hip house', 'new beat']",0.796,0.867,10,-9.543,1,0.0309,0.0303,2.82e-06,0.134,0.971,120.682,4
5109,Technotronic,Pump Up the Jam,"['eurodance', 'europop', 'hip house', 'new beat']",0.796,0.867,10,-9.543,1,0.0309,0.0303,2.82e-06,0.134,0.971,120.682,4
5110,Terry Jacks,Seasons in the Sun,[],0.509,0.546,5,-8.575,1,0.025,0.678,1.81e-05,0.132,0.768,102.901,4
5111,The Alan Parsons Project,"The Turn of a Friendly Card, Part 2","['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.251,0.515,2,-9.227,0,0.0273,0.295,8.21e-05,0.302,0.409,90.742,4
